FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Group A/Shanghai Challenger 2014/First Round Matches/Niki v Takeuchi,629,52866.46,54587.8336,11987.8858,3/9/14 8:04,China,"	Shanghai"
Group A/Shanghai Challenger 2014/First Round Matches/Soeda v J Jung,1694,152268.71,163444.8186,41572.5042,3/9/14 5:03,China,"	Shanghai"
Group A/Shanghai Challenger 2014/First Round Matches/T Yang v Edmund,2018,194859.38,206722.6916,62202.9382,3/9/14 9:07,China,"	Shanghai"
Group A/Shanghai Challenger 2014/First Round Matches/Ti Chen v Y Bhambri,1082,46265.1,49840.8562,25281.7522,3/9/14 8:09,China,"	Shanghai"
Group A/Shanghai Challenger 2014/First Round Matches/Vanni v Statham,2150,97603.14,123834.0566,48611.2692,3/9/14 8:30,China,"	Shanghai"
Group A/Shanghai Challenger 2014/First Round Matches/We Zheng v Fabbiano,286,9129.94,9933.1224,4783.194,2/9/14 3:33,China,"	Shanghai"
Group A/Shanghai Challenger 2014/First Round Matches/Y Bai v S Zhong,429,10796.36,14341.6804,3494.0608,2/9/14 5:01,China,"	Shanghai"
Group A/Shanghai Challenger 2014/First Round Matches/Yo Nishioka v Chu Wang,757,43336.6,47706.9586,17010.4534,3/9/14 4:15,China,"	Shanghai"
Group A/Shanghai Challenger 2014/First Round Matches/Yui Ito v Devvarman,2617,147731.53,172852.4428,41798.4222,3/9/14 10:44,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Quarter Final Matches/D Wu v Devvarman,1411,133666.44,150439.4814,15516.0284,5/9/14 4:32,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Quarter Final Matches/Soeda v Fabbiano,4125,277732.86,231625.6901,211853.6084,5/9/14 6:15,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Quarter Final Matches/Vanni v Y Bhambri,8853,380291.88,363329.3372,252617.275,5/9/14 6:51,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Quarter Final Matches/Yo Nishioka v Udomchoke,3874,161341.16,151182.6526,105158.4134,5/9/14 5:29,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Second Round Matches/D Wu v Y Bai,640,32990.16,40856.6138,6671.2366,4/9/14 4:19,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Second Round Matches/Duckworth v Yo Nishioka,6605,445220.02,492355.916,173739.192,4/9/14 8:05,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Second Round Matches/Jor Thompson v Fabbiano,1563,83091.16,95941.6722,32698.0562,4/9/14 3:31,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Second Round Matches/Niki v Devvarman,2087,140429.08,164610.8214,30725.3658,4/9/14 6:12,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Second Round Matches/Soeda v Uchiyama,1274,110693.06,120093.5724,24871.7992,4/9/14 7:52,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Second Round Matches/T Yang v Y Bhambri,868,52299.14,49570.1252,29343.636,4/9/14 6:18,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Second Round Matches/Udomchoke v Millman,5320,336285.4,278712.3144,242106.6048,4/9/14 6:54,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Second Round Matches/Vanni v San Singh,713,45291.22,47424.3918,14777.3172,4/9/14 3:53,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Semi Final Matches/Fabbiano v Yo Nishioka,5221,383996.73,358389.5315,233644.4752,6/9/14 7:48,China,"	Shanghai"
Group A/Shanghai Challenger 2014/Semi Final Matches/Vanni v Devvarman,5674,265160,254254.9126,179543.6274,6/9/14 5:47,China,"	Shanghai"
Group A/Shanghai Challenger 2014/The Final/Yo Nishioka v Devvarman,5739,417557.42,326114.198,300268.1904,7/9/14 6:16,China,"	Shanghai"
Group A/St Remy Challenger 2014/First Round Matches/Botzer v Y Marti,184,10645.3,11666.6526,2491.786,2/9/14 11:34,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Burquier v K De Schepper,3997,252853.6,314865.1818,107150.5984,3/9/14 12:34,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Crepaldi v Stakhovsky,2579,278775.48,314096.7788,112558.3438,3/9/14 11:33,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Donskoy v Gerasimov,2779,198568.66,121194.436,185388.0396,3/9/14 14:44,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/F Martin v Serra,1090,65436.42,69459.6392,23597.7448,2/9/14 14:07,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Kravchuk v Bemelmans,2040,95184.84,91643.9794,79957.2236,2/9/14 11:25,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Lammer v Gicquel,439,24160.46,25281.249,8479.8192,3/9/14 10:14,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Mahut v Ri Becker,1238,131612.58,138943.0794,38862.01,2/9/14 17:32,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Molchanov v Klec,1111,107655.96,115163.6526,32113.8898,3/9/14 12:36,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Moriya v Millot,1052,73995.06,77761.6604,37141.0278,2/9/14 10:51,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Ouanna v Gombos,3692,339038.58,377554.5868,140748.9894,2/9/14 13:55,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/P Mathieu v A Zverev,1697,250549.8,252192.7284,58651.4822,3/9/14 16:58,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Shcherba v Chazal,342,13534.22,13591.1846,10590.343,3/9/14 11:05,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Vaisse v M Fischer,2839,170997.18,193861.0356,68482.4934,2/9/14 15:30,France,Saint-RŽmy
Group A/St Remy Challenger 2014/First Round Matches/Veger v P Herbert,1175,69998.48,76071.7272,19978.1522,2/9/14 12:51,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Quarter Final Matches/A Zverev v P Herbert,6430,335898.17,310467.832,246189.6506,5/9/14 11:51,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Quarter Final Matches/Chazal v Stakhovsky,1655,219861.74,226986.8158,147404.312,5/9/14 17:07,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Quarter Final Matches/Mahut v Gombos,4460,267753.32,296962.3722,113556.5658,5/9/14 15:35,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Quarter Final Matches/Millot v Molchanov,2773,157691.8,182891.485,43929.3654,5/9/14 13:56,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Second Round Matches/A Zverev v Guez,1192,107664.71,118874.6621,14320.7318,4/9/14 13:17,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Second Round Matches/F Martin v Gombos,903,59034.96,63414.1194,19289.4096,4/9/14 10:14,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Second Round Matches/Gerasimov v Chazal,2062,128994.2,101496.8004,98882.3072,4/9/14 14:32,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Second Round Matches/Gicquel v Stakhovsky,3380,252522.8,292183.487,63139.2668,4/9/14 17:37,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Second Round Matches/Mahut v Vaisse,1120,131652.18,136465.58,42107.698,4/9/14 11:39,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Second Round Matches/Millot v Bemelmans,749,38721.76,42193.7686,13918.6412,4/9/14 10:51,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Second Round Matches/Molchanov v K De Schepper,1437,86953.69,91551.5724,34035.563,4/9/14 12:13,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Second Round Matches/Y Marti v P Herbert,268,7163.08,7093.8948,4471.6374,4/9/14 9:44,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Semi Final Matches/Millot v Stakhovsky,6323,457265.66,438914.824,242965.7818,6/9/14 14:49,France,Saint-RŽmy
Group A/St Remy Challenger 2014/Semi Final Matches/P Herbert v Mahut,2245,189607.52,209580.76,47386.845,6/9/14 13:25,France,Saint-RŽmy
Group A/St Remy Challenger 2014/The Final/Mahut v Millot,9186,626246.82,554871.4395,415446.2224,7/9/14 15:37,France,Saint-RŽmy
Group A/Suzhou Ladies Open 2014/First Round Matches/Abduraimova v S Zheng,1634,149938.22,160413.0804,47791.4888,2/9/14 10:50,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Ai Zhu v Mayr-Achleitner,510,47184.72,48095.9482,30462.2972,2/9/14 10:11,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Buyukakcay v L Kichenok,5147,507696.16,319891.8194,462364.3596,2/9/14 11:58,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/C Chan v Kumkhum,717,68657.66,73507.4992,14951.3482,1/9/14 4:09,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Cepelova v Webley-Smith,905,65680.34,70153.8776,19247.6252,3/9/14 3:45,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Czink v Martic,2438,222888.92,254750.7178,25674.0058,1/9/14 6:32,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Eguchi v Ar Rodionova,6949,434878.98,523438.9394,186635.4272,1/9/14 8:08,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Friedsam v Xin,319,26685.16,27528.7518,5820.06,1/9/14 5:16,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Hozumi v N Kichenok,1013,25170.43,26613.0696,17689.1925,3/9/14 3:42,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/L Zhang v Shapatava,1653,88057.78,98431.1876,31600.606,1/9/14 4:39,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/L Zhu v Kozlova,786,83673.72,90663.6602,7239.1928,1/9/14 4:58,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Pervak v Y Duan,1167,87911.17,93401.4883,38201.8088,2/9/14 10:50,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Sh Hsieh v R Ozaki,76,1540.74,1634.1388,932,1/9/14 3:46,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Yaf Wang v F Liu,617,62752.88,68790.0424,13412.474,1/9/14 3:43,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Yi Yuan v Linette,373,18703.38,19417.8524,5022.186,3/9/14 3:09,China,Suzhou
Group A/Suzhou Ladies Open 2014/First Round Matches/Zh Yang v Yix Li,538,54249.58,57678.499,12032.092,3/9/14 3:30,China,Suzhou
Group A/Suzhou Ladies Open 2014/Quarter Final Matches/Cepelova v S Zheng,1325,98058.12,108004.2402,37124.7692,4/9/14 4:26,China,Suzhou
Group A/Suzhou Ladies Open 2014/Quarter Final Matches/Eguchi v R Ozaki,1429,90052.7,106455.3768,38344.1172,4/9/14 6:20,China,Suzhou
Group A/Suzhou Ladies Open 2014/Quarter Final Matches/Friedsam v Kozlova,792,30756.54,31833.2338,15424.096,4/9/14 3:53,China,Suzhou
Group A/Suzhou Ladies Open 2014/Quarter Final Matches/Y Duan v Mayr-Achleitner,1246,125692.26,130388.552,54948.148,4/9/14 6:04,China,Suzhou
Group A/Suzhou Ladies Open 2014/Second Round Matches/Cepelova v Hozumi,302,41048.42,42582.6914,3109.598,3/9/14 7:51,China,Suzhou
Group A/Suzhou Ladies Open 2014/Second Round Matches/Friedsam v Martic,946,61137.28,67633.2384,16957.5232,3/9/14 5:23,China,Suzhou
Group A/Suzhou Ladies Open 2014/Second Round Matches/L Kichenok v Eguchi,205,10185.14,10138.8668,7969.5192,3/9/14 5:26,China,Suzhou
Group A/Suzhou Ladies Open 2014/Second Round Matches/L Zhang v Kozlova,2750,184791.38,213561.3352,50774.1986,3/9/14 6:21,China,Suzhou
Group A/Suzhou Ladies Open 2014/Second Round Matches/Linette v Mayr-Achleitner,1898,137441.68,158866.9886,62211.5118,3/9/14 8:17,China,Suzhou
Group A/Suzhou Ladies Open 2014/Second Round Matches/R Ozaki v C Chan,521,17209.56,19028.0804,4474.082,3/9/14 4:56,China,Suzhou
Group A/Suzhou Ladies Open 2014/Second Round Matches/Y Duan v F Liu,1539,131334.86,138078.8948,103552.678,3/9/14 7:38,China,Suzhou
Group A/Suzhou Ladies Open 2014/Second Round Matches/Zh Yang v S Zheng,91,12836.98,13029.276,3205.75,3/9/14 7:02,China,Suzhou
Group A/Suzhou Ladies Open 2014/Semi Final Matches/Cepelova v Friedsam,2053,152410.48,149722.2826,79477.5748,5/9/14 3:52,China,Suzhou
Group A/Suzhou Ladies Open 2014/Semi Final Matches/Eguchi v Y Duan,1950,131657.04,108932.2282,92346.226,5/9/14 4:31,China,Suzhou
Group A/Suzhou Ladies Open 2014/The Final/Friedsam v Y Duan,1051,97744.71,104191.2957,27897.369,6/9/14 3:42,China,Suzhou
Group A/Tashkent Open 2014/Qualifying Matches/Folts v L Kichenok,777,69527.44,71622.0004,30315.714,6/9/14 9:32,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/Kalashnikova v L Kichenok,3403,227651.02,247604.6166,68919.0882,7/9/14 10:16,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/M Gasparyan v R Ozaki,3716,241297.18,255009.8514,102364.4194,7/9/14 9:28,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/Putintseva v Kalashnikova,2397,181741.09,170354.1166,90483.2192,6/9/14 11:22,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/Raina v R Ozaki,1083,57099.03,63090.3757,13247.6454,6/9/14 11:07,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/S Sharipova v N Kichenok,1083,53520,58808.018,19565.7344,6/9/14 8:45,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/Sirotkina v M Gasparyan,2584,139257.6,145742.7496,45952.2984,6/9/14 9:15,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/Tsurenko v Kuwata,967,90247.86,95865.5046,18007.8428,7/9/14 7:13,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/Tsurenko v Lykina,419,28534.15,29276.6199,7144.354,6/9/14 7:13,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/Vangelova v Kuwata,251,15147.98,15463.8956,5400.618,6/9/14 7:09,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/Zanevska v Ekshibarova,669,47822.66,48807.9342,24191.851,6/9/14 6:45,Uzbekistan,Tashkent
Group A/Tashkent Open 2014/Qualifying Matches/Zanevska v N Kichenok,4794,216130.56,244136.6364,104391.4478,7/9/14 8:52,Uzbekistan,Tashkent
Group A/Tennis Specials 2014/A Murray Specials 2014,69,3283.06,5640.6194,223.2292,4/9/14 5:33,USA,"Queens, NY"
Group A/Tennis Specials 2014/Federer Specials 2014,22,194.74,209.8206,18.3428,6/9/14 22:22,USA,"Queens, NY"
Group A/Tennis Specials 2014/S Williams Specials 2014,2,4,13.6,0,7/9/14 22:14,USA,"Queens, NY"
Group A/Tennis Specials 2014/Wawrinka Specials 2014,2,20,34,0,4/9/14 5:34,USA,"Queens, NY"
Group A/US Open 2014,1924,23500.72,0,678324.1182,8/9/14 23:07,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament,51998,2825367.52,36167.8196,27163462.66,8/9/14 23:07,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Berlocq/Mayer v Dodig/Melo,2049,115220.05,109090.188,79036.5482,3/9/14 21:38,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Bryan/Bryan v Granollers/Lopez,3968,672059.23,751102.2495,302673.2148,7/9/14 18:03,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Bryan/Bryan v Klahn/Smyczek,1389,259476.57,276353.5075,51188.08,1/9/14 16:27,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Bryan/Bryan v Lipsky/Ram,5897,1049094.9,1192053.396,247680.025,4/9/14 18:07,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Bryan/Bryan v Marrero/Verdasco,4247,429825.66,480501.404,174924.341,3/9/14 0:02,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Dodig/Melo v Granollers/Lopez,4124,380715.54,494161.3674,95360.6462,4/9/14 19:07,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Granollers/Lopez v Peya/Soares,3504,331464.18,321362.4098,228246.7172,3/9/14 16:58,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Kukushkin/Venus v Peya/Soares,565,47205.38,49379.3566,10850.952,1/9/14 18:06,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Lipsky/Ram v Butorac/Klaasen,4201,376566.16,448521.324,109407.8008,2/9/14 16:31,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Paes/Stepanek v Granollers/Lopez,1182,54170,53257.3362,27508.5038,1/9/14 20:00,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Pospisil/Sock v Berlocq/Mayer,2873,295801.92,315129.2358,76644.0882,1/9/14 17:41,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Doubles Matches/Rojer/Tecau v Marrero/Verdasco,972,80276.94,84371.375,30136.6706,1/9/14 21:22,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Bautista Agut v Federer,9245,4025520.03,4162718.66,2922676.039,3/9/14 1:18,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Bautista Agut v Federer/Game Betting/Set 01,531,24022.66,16891.6558,21182.0574,2/9/14 23:43,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Bautista Agut v Federer/Game Betting/Set 02,552,31969.5,34013.8968,14777.9854,3/9/14 0:32,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Bautista Agut v Federer/Game Betting/Set 03,569,35796.22,35612.4198,17003.6824,3/9/14 1:18,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Berdych v Thiem,10926,3360237.13,3771810.687,1383953.38,3/9/14 0:53,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Berdych v Thiem/Game Betting/Set 01,16,457.58,437.0962,75.3504,2/9/14 23:44,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Berdych v Thiem/Game Betting/Set 02,25,4308.68,4317.7762,599.24,3/9/14 0:04,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Berdych v Thiem/Game Betting/Set 03,12,938.42,794.9826,216.4272,3/9/14 0:41,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/G Dimitrov v Monfils,49898,14782094.95,15930463.08,8025825.548,2/9/14 20:47,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/G Dimitrov v Monfils/Game Betting/Set 01,120,4421.38,4325.5226,644.3824,2/9/14 18:39,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/G Dimitrov v Monfils/Game Betting/Set 02,472,35339.08,36702.7462,4371.692,2/9/14 19:18,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/G Dimitrov v Monfils/Game Betting/Set 03,318,16503.76,16807.5268,4140.4002,2/9/14 20:31,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon,61950,14792718.61,20369886.35,3271912.134,3/9/14 8:49,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 01,21,1925.62,1374.251,861.1578,2/9/14 19:04,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 02,52,4550.92,5357.1198,0,2/9/14 20:06,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 03,376,23665.56,22124.2736,7802.4572,2/9/14 21:11,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 04,566,53486.52,56365.6242,14407.0418,2/9/14 21:51,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 05,609,65326.38,70845.5446,9577.8344,2/9/14 22:26,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/N Djokovic v Kohlschreiber,12160,4124595.54,4251745.858,3056091.217,1/9/14 18:59,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/N Djokovic v Kohlschreiber/Game Betting/Set 01,33,2457.36,2175.8204,808.5214,1/9/14 17:02,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/N Djokovic v Kohlschreiber/Game Betting/Set 02,156,8887.38,9612.0422,414.4002,1/9/14 17:37,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/N Djokovic v Kohlschreiber/Game Betting/Set 03,195,19968.24,21635.9426,3123.4498,1/9/14 18:42,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic,38505,10764127.36,6331363.378,11257888.99,2/9/14 3:39,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 01,67,8917.76,4635.6426,8015.1382,2/9/14 2:20,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 02,29,1761.98,1527.0216,944.7328,2/9/14 2:50,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 03,77,10193.02,11296.264,164.5576,2/9/14 3:54,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 04,102,16882.14,17774.913,1281.214,2/9/14 4:53,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 05,70,15015.88,16458.7026,5.2538,2/9/14 6:00,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo,49394,16150011.28,21234621.91,4754914.172,1/9/14 23:01,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo/Game Betting/Set 01,305,13256.94,13946.6584,3720.7404,1/9/14 22:04,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo/Game Betting/Set 02,331,22132.68,22417.0968,2250.0686,1/9/14 22:30,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo/Game Betting/Set 03,137,5717.16,6349.112,424.016,1/9/14 23:17,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo/Game Betting/Set 04,79,10420.16,11766.016,130.6028,2/9/14 0:36,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray,48372,13896521.95,17813610.43,3496876.852,1/9/14 21:06,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray/Game Betting/Set 01,121,4741.6,4297.6414,3147.5966,1/9/14 19:19,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray/Game Betting/Set 02,302,19322.02,20077.702,2432.7546,1/9/14 19:31,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray/Game Betting/Set 03,95,10350.84,11849.5162,1233.758,1/9/14 20:48,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Player Specials,101,1961.86,73.21,8152.5666,3/9/14 23:29,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic,36613,18286732.6,22100011.79,5495764.005,4/9/14 20:48,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic/Game Betting/Set 01,195,27910.46,15388.687,21080.7622,4/9/14 19:01,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic/Game Betting/Set 02,419,44627.92,49598.7142,4151.7602,4/9/14 19:13,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic/Game Betting/Set 03,469,53852.32,49172.8278,15642.207,4/9/14 20:11,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer,53530,19439586.88,19476662.95,12761848.52,5/9/14 3:39,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 01,701,39775.88,40735.2698,11333.1712,5/9/14 0:53,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 02,627,38820.52,38379.5954,14213.191,5/9/14 1:16,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 03,488,41722.62,41080.9976,10290.353,5/9/14 1:44,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 04,803,66732.26,66115.2914,23759.9094,5/9/14 3:07,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer/Game Betting/Set 05,481,37857.64,40401.101,10674.9236,5/9/14 3:28,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray,38475,21452840.52,25002670.18,4764808.822,4/9/14 5:17,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 01,783,59019.64,65745.5046,17688.9948,4/9/14 2:38,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 02,475,40904.42,45406.9064,12547.0446,4/9/14 3:12,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 03,279,22650.58,15287.3364,15998.919,4/9/14 4:27,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/N Djokovic v A Murray/Game Betting/Set 04,472,35633.92,41160.1306,3973.828,4/9/14 4:46,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori,91077,37891152.01,19560330.57,42110810.03,3/9/14 23:29,USA,"Queens, NY"
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/S Wawrinka v Nishikori/Game Betting/Set 01,248,34119.56,39280.574,861.347,3/9/14 19:32,USA,"Queens, NY"
