FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Cork City v Shamrock Rovers/Asian Handicap,47,7490.5,14032.48,1708.9956,,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Cork City v Shamrock Rovers/Total Goals,46,2422.36,2373.2818,8611.3108,,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Derry v Sligo Rovers,6867,167506.07,164772.102,324138.5252,5/9/14 20:42,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Derry v Sligo Rovers/Asian Handicap,19,3651.18,6686.6772,52.632,,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Derry v Sligo Rovers/Total Goals,28,499.02,290.3528,19259.0908,,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Drogheda v Athlone,7756,239915.01,212124.5206,377092.6998,5/9/14 20:41,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Drogheda v Athlone/Asian Handicap,40,2385.54,1818.8764,2156.5916,,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/Drogheda v Athlone/Total Goals,50,1302.28,447.3272,17460.8286,,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/St Patricks v Dundalk,14472,354885.86,395836.0832,700525.9944,5/9/14 20:01,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/St Patricks v Dundalk/Asian Handicap,19,901.18,1703.9434,61.313,,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/St Patricks v Dundalk/Total Goals,71,3603.42,1733.3948,13294.7808,,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/UCD v Limerick,5009,135642.41,149486.8365,212281.1326,5/9/14 20:39,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/UCD v Limerick/Asian Handicap,10,121.68,307.3544,21.8932,,Ireland,Dublin
Irish Soccer/Airtricity Premier Division/Fixtures 05 September/UCD v Limerick/Total Goals,33,1048.76,932.7116,3589.637,,Ireland,Dublin
Irish Soccer/FAI Ford Cup/Fixtures 01 September/Shelbourne v St Patricks,12628,298999.35,303027.5536,604388.216,1/9/14 19:46,Ireland,Dublin
Irish Soccer/FAI Ford Cup/Fixtures 01 September/Shelbourne v St Patricks/Asian Handicap,47,2258.94,2868.7626,1152.4248,,Ireland,Dublin
Irish Soccer/FAI Ford Cup/Fixtures 01 September/Shelbourne v St Patricks/Total Goals,70,1265.58,252.5032,13408.2494,,Ireland,Dublin
Irish Soccer/International Friendly/Fixtures 03 September/Rep of Ireland v Oman/Asian Handicap,139,10219.06,13920.231,6313.9498,,Ireland,Dublin
Irish Soccer/International Friendly/Fixtures 03 September/Rep of Ireland v Oman/Oman Total Goals,2,6.58,0,1092.2142,,Ireland,Dublin
Irish Soccer/International Friendly/Fixtures 03 September/Rep of Ireland v Oman/Rep of Ireland Total Goals,27,1507,2503.8478,404.8592,,Ireland,Dublin
Irish Soccer/International Friendly/Fixtures 03 September/Rep of Ireland v Oman/Total Goals,4,10,0,205.9288,,Ireland,Dublin
Israeli Soccer/Israeli Liga Leumit Cup/Fixtures 01 September/Ironi Tiberias v Hapoel Kfar Saba,1233,23282.04,27418.5264,14221.0634,1/9/14 17:52,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit Cup/Fixtures 01 September/Maccabi Yavne v Bnei Yehuda,1890,37509.7,37572.2312,25405.5102,1/9/14 16:53,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit Cup/Fixtures 01 September/Maccabi Yavne v Bnei Yehuda/Asian Handicap,2,117.98,119.1598,0,,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Bnei Yehuda v Hapoel Kfar Saba,7226,131977.56,122348.6536,195822.0744,5/9/14 15:24,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Bnei Yehuda v Hapoel Kfar Saba/Asian Handicap,11,231.42,442.7246,0,,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Bnei Yehuda v Hapoel Kfar Saba/Total Goals,4,56.44,0,122.5588,,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Hapoel Jerusalem v Maccabi Yavne,5211,155906.2,111487.7852,200799.575,5/9/14 14:54,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Hapoel Jerusalem v Maccabi Yavne/Total Goals,34,893.2,1437.1542,2869.5432,,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Ironi Tiberias v Maccabi Herzliya,5046,108306.16,97590.5778,157136.068,5/9/14 13:45,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Ironi Tiberias v Maccabi Herzliya/Asian Handicap,146,12264.58,0,20999.002,,Israel,Jerusalem
Israeli Soccer/Israeli Liga Leumit/Fixtures 05 September/Ironi Tiberias v Maccabi Herzliya/Total Goals,11,359.34,0,1745.9402,,Israel,Jerusalem
Israeli Soccer/Israeli Premier League Cup/Fixtures 02 September/FC Ashdod v Beitar Jerusalem,6711,177255.24,166230.6624,239138.3508,2/9/14 19:26,Israel,Jerusalem
Israeli Soccer/Israeli Premier League Cup/Fixtures 02 September/FC Ashdod v Beitar Jerusalem/Asian Handicap,9,1104.38,0,1903.8938,,Israel,Jerusalem
Israeli Soccer/Israeli Premier League Cup/Fixtures 06 September/Bnei Sakhnin v Maccabi Haifa,3739,78780.25,70087.9689,127018.5444,6/9/14 19:23,Israel,Jerusalem
Israeli Soccer/Israeli Premier League Cup/Fixtures 06 September/Bnei Sakhnin v Maccabi Haifa/Asian Handicap,15,1955.92,3378.4436,41.5948,,Israel,Jerusalem
Israeli Soccer/Israeli Premier League Cup/Fixtures 06 September/Hapoel Petach Tikva v FC Ashdod,2731,60852.04,64454.2714,59637.2882,6/9/14 18:36,Israel,Jerusalem
Israeli Soccer/Israeli Premier League Cup/Fixtures 06 September/Hapoel Petach Tikva v FC Ashdod/Asian Handicap,7,1383.36,2677.2696,0,,Israel,Jerusalem
Israeli Soccer/Israeli Premier League Cup/Fixtures 07 September/Maccabi Petach Tikva v Hapoel Haifa,4101,107374.2,96760.6788,129525.6165,7/9/14 19:24,Israel,Jerusalem
Israeli Soccer/Israeli Premier League Cup/Fixtures 07 September/Maccabi Petach Tikva v Hapoel Haifa/Asian Handicap,6,140.12,223.5302,26.0104,,Israel,Jerusalem
Italian Soccer/Campeonato Primavera/Fixtures 05 September/Ternana Calcio U19 v Calcio Catania U19,5581,159371.74,237287.1664,176652.1426,5/9/14 13:52,Italy,Rome
Italian Soccer/Campeonato Primavera/Fixtures 05 September/Ternana Calcio U19 v Calcio Catania U19/Asian Handicap,14,2798.54,5963.988,63.1988,,Italy,Rome
Italian Soccer/Campeonato Primavera/Fixtures 06 September/Trapani Calcio U19 v UC Sampdoria U19,748,11279.58,10584.5734,22626.054,6/9/14 13:49,Italy,Rome
Italian Soccer/Euro U21 Championship Qualifiers/Fixtures 05 September/Italy U21 v Serbia U21/Asian Handicap,67,12415.66,21633.8034,113.0792,,Italy,Rome
Italian Soccer/Euro U21 Championship Qualifiers/Fixtures 05 September/Italy U21 v Serbia U21/Total Goals,54,3270.3,2449.2198,12231.758,,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 01 September/Forli v Reggiana,4593,105264.14,103315.864,168342.4046,1/9/14 20:36,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 01 September/Forli v Reggiana/Asian Handicap,2,3.76,0,5.828,,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 05 September/Benevento v Catanzaro,2650,47212.44,42200.2878,88614.5364,5/9/14 20:38,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 05 September/Giana Erminio v Lumezzane,2411,42874.44,42406.8599,68840.9102,5/9/14 19:22,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 05 September/Giana Erminio v Lumezzane/Asian Handicap,2,43.3,0,67.115,,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Carrarese v Pistoiese,1092,13586.6,11143.7008,13601.3774,6/9/14 15:40,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Juve Stabia v Matera,2391,40821.36,35075.7842,63402.8418,6/9/14 15:31,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Novara v Feralpisalo,3169,107554.15,119968.9397,82035.395,6/9/14 19:20,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Novara v Feralpisalo/Asian Handicap,9,154.32,293.4844,22.74,,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Pavia v Pro Patria,2914,70286.02,89743.0794,94957.4342,6/9/14 15:09,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Pavia v Pro Patria/Asian Handicap,2,3.18,8.6814,0,,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Renate v Monza,6275,152198.03,167574.6076,266463.2624,6/9/14 14:21,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Renate v Monza/Asian Handicap,15,84.92,185.0602,56.6904,,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Savona v SPAL,365,15136.82,16578.8748,8218.0362,6/9/14 14:55,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 06 September/Teramo v Grosseto,3278,75964.53,79363.3185,92765.9878,6/9/14 13:17,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 07 September/Martina Franca v Salernitana,2943,73683.64,82519.7434,69758.1266,7/9/14 14:22,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 07 September/Paganese v Reggina,2634,75907.16,80800.2148,56959.8832,7/9/14 15:30,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 07 September/Paganese v Reggina/Asian Handicap,4,145.02,242.2176,0,,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 07 September/Pordenone v Venezia,2235,68953.26,59790.2166,62237.9052,7/9/14 14:21,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 07 September/Prato v Tuttocuoio,2522,42032.95,57255.0086,57270.3776,7/9/14 15:37,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 07 September/Real Vicenza v Alessandria,2243,50849.58,50114.1008,52730.2734,7/9/14 12:25,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 07 September/Reggiana v Ancona,2277,40631.24,46226.4014,41967.1572,7/9/14 14:22,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 07 September/Santarcangelo v Pisa,4388,57593.03,46335.9162,124369.9026,7/9/14 10:26,Italy,Rome
Italian Soccer/Lega Pro/Fixtures 07 September/Santarcangelo v Pisa/Asian Handicap,12,120.02,173.1504,7.0278,,Italy,Rome
Italian Soccer/Serie B/Fixtures 01 September / Modena v Cittadella,21725,734613.71,677079.289,1310361.628,1/9/14 20:25,Italy,Rome
Italian Soccer/Serie B/Fixtures 01 September/Modena v Cittadella,2185,35570.36,28997.525,83400.4962,1/9/14 20:27,Italy,Rome
Italian Soccer/Serie B/Fixtures 06 September/Brescia v Livorno,20959,753983.84,802235.7632,1106208.407,6/9/14 20:25,Italy,Rome
Italian Soccer/Serie B/Fixtures 06 September/Brescia v Livorno/Asian Handicap,52,4120.74,4469.7416,3594.3418,,Italy,Rome
Italian Soccer/Serie B/Fixtures 06 September/Brescia v Livorno/Brescia Total Goals,5,23.46,0,50.2532,,Italy,Rome
Italian Soccer/Serie B/Fixtures 06 September/Brescia v Livorno/Livorno Total Goals,2,25.5,58.65,0,,Italy,Rome
Italian Soccer/Serie B/Fixtures 06 September/Brescia v Livorno/Total Goals,78,2855.02,634.859,39709.5162,,Italy,Rome
Italian Soccer/Serie B/Fixtures 06 September/Latina v Crotone,14010,497144.9,564077.7661,753634.223,6/9/14 17:54,Italy,Rome
Italian Soccer/Serie B/Fixtures 06 September/Latina v Crotone/Asian Handicap,36,2836.46,4970.0528,12.103,,Italy,Rome
Italian Soccer/Serie B/Fixtures 06 September/Latina v Crotone/Total Goals,42,4828.82,4995.933,11096.9922,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Bari v Perugia,10887,310352.11,307423.2338,571478.1819,7/9/14 20:24,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Bari v Perugia/Asian Handicap,26,3783.86,108.657,6901.0562,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Bari v Perugia/Bari Total Goals,6,61.26,0,581.2758,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Bari v Perugia/Total Goals,10,23.36,0,254.3924,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Bologna v Entella,26442,1105634.64,884182.1204,2159640.947,7/9/14 14:57,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Bologna v Entella/Asian Handicap,62,13678.12,18536.2618,7944.5338,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Bologna v Entella/Bologna Total Goals,33,848.2,455.7,1627.056,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Bologna v Entella/Entella Total Goals,20,812.12,0,2682.9412,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Bologna v Entella/Total Goals,2,87.26,0,1670.1564,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Carpi v Varese,6462,185609.64,224294.839,323511.8864,7/9/14 14:52,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Carpi v Varese/Asian Handicap,4,146.28,286.9658,0,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Carpi v Varese/Total Goals,2,242.5,276.45,0,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Cittadella v Avellino,5454,156352.27,146334.0783,297423.2972,7/9/14 14:52,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Cittadella v Avellino/Asian Handicap,8,106.82,210.1248,1.04,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Cittadella v Avellino/Total Goals,15,570.06,858.5532,101.4,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Lanciano v Modena,5805,172526.75,174178.1824,290095.8032,7/9/14 14:58,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Lanciano v Modena/Asian Handicap,3,95.2,182.784,0,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Lanciano v Modena/Total Goals,39,2648.72,966.4866,5210.079,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania,6751,161393.02,181484.7738,383641.0944,7/9/14 17:55,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania/Asian Handicap,48,2651.02,2033.124,3198.7006,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania/Catania Total Goals,2,36.74,51.8034,0,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania/Pro Vercelli Total Goals,4,16,0,16.16,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania/Total Goals,17,544.84,1275.576,0,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Spezia v Frosinone,5857,183729.89,170933.9738,340914.5886,7/9/14 14:56,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Spezia v Frosinone/Asian Handicap,36,1156.66,667.478,1318.4764,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Spezia v Frosinone/Total Goals,11,41.96,44.5408,115.92,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Ternana v Pescara,8532,246272.28,256910.9742,398602.532,7/9/14 14:55,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Ternana v Pescara/Asian Handicap,23,1291.44,1721.441,1022.8496,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Ternana v Pescara/Pescara Total Goals,2,79.32,0,259.3764,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Ternana v Pescara/Total Goals,37,2819.58,3581.0228,1791.6022,,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Trapani v Vicenza,4982,125149.53,131229.46,276475.8688,7/9/14 13:51,Italy,Rome
Italian Soccer/Serie B/Fixtures 07 September/Trapani v Vicenza/Asian Handicap,12,1287.84,2568.7158,12.789,,Italy,Rome
Italian Soccer/Serie B/Fixtures 30 August   /Modena v Cittadella/Asian Handicap,100,8479.74,10112.1812,6031.3248,,Italy,Rome
Italian Soccer/Serie B/Fixtures 30 August   /Modena v Cittadella/Modena Total Goals,2,194.46,320.859,0,,Italy,Rome
Italian Soccer/Serie B/Fixtures 30 August   /Modena v Cittadella/Total Goals,75,3912.64,3088.3062,31362.9192,,Italy,Rome
Japanese Soccer/Emperors Cup/Fixtures 07 September/FC Tokyo v Shimizu,8568,214718.5,214586.7312,386960.1364,7/9/14 11:56,Japan,Tokyo
Japanese Soccer/Emperors Cup/Fixtures 07 September/FC Tokyo v Shimizu/Asian Handicap,20,3113.28,6335.943,33.4396,,Japan,Tokyo
Japanese Soccer/Emperors Cup/Fixtures 07 September/FC Tokyo v Shimizu/Total Goals,12,132.6,0,1290.978,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Kitakyushu v Fukuoka,5993,143404.75,135077.6944,232363.2897,6/9/14 10:55,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Kitakyushu v Fukuoka/Asian Handicap,10,326.18,395.4396,266.9936,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Kitakyushu v Fukuoka/Total Goals,51,721,11664.7328,0,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Kyoto v Jef Utd Chiba,6497,201827.28,212156.2626,322486.5916,6/9/14 11:43,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Kyoto v Jef Utd Chiba/Total Goals,31,1447.12,2160.47,883.7298,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Mito v Yamagata,4453,108077.64,123460.5611,137388.7338,6/9/14 10:59,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Mito v Yamagata/Asian Handicap,14,610,399.64,411.48,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Mito v Yamagata/Total Goals,95,876.5,101.5344,14455.9598,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Oita v Kumamoto,7627,248398.85,268372.2442,290929.673,6/9/14 11:55,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Oita v Kumamoto/Asian Handicap,11,914.7,1771,313.1134,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Oita v Kumamoto/Total Goals,19,756,778.9,8146.5944,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Okayama v Iwata,8398,347328.99,367125.8698,313854.2246,6/9/14 11:25,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Okayama v Iwata/Asian Handicap,3,300,0,606,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Okayama v Iwata/Total Goals,62,3990.18,785.8976,23809.7134,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Sapporo v Nagasaki,5604,230030.9,215389.2698,272383.8372,6/9/14 11:27,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Sapporo v Nagasaki/Total Goals,130,7027.68,6007.2494,22632.8558,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Shonan v Matsumoto,8547,378023.89,366886.4978,405943.5272,6/9/14 10:23,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Shonan v Matsumoto/Asian Handicap,22,17191.56,6015.7136,28769.5356,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Shonan v Matsumoto/Total Goals,55,2043.56,511.081,9360.042,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Tokyo-V v Kamatamare Sanuki,6817,171800.74,177235.1514,260143.5712,6/9/14 10:57,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Tokyo-V v Kamatamare Sanuki/Asian Handicap,8,242.72,107.76,334.9096,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Tokyo-V v Kamatamare Sanuki/Total Goals,48,1725.88,389.158,20420.968,,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Yokohama FC v Thespakusatsu Gunma,5062,138478.69,129695.0949,218186.3858,6/9/14 10:55,Japan,Tokyo
Japanese Soccer/J2 League/Fixtures 06 September/Yokohama FC v Thespakusatsu Gunma/Asian Handicap,6,1326.82,2153.2628,0,,Japan,Tokyo
